nanoseconds,logic,logic,logic,logic,logic,logic,logic,logic
91750,0,1,1,1,1,1,1,1
91875,0,1,1,1,1,1,1,1
92000,0,1,1,1,1,1,1,1
92125,0,1,1,1,1,1,1,1
92250,0,1,1,1,1,1,1,1
92375,0,1,1,1,1,1,1,1
92500,0,1,1,1,1,1,1,1
92625,0,1,1,1,1,1,1,1
92750,0,1,1,1,1,1,1,1
92875,0,1,1,1,1,1,1,1
93000,0,1,1,1,1,1,1,1
93125,0,1,1,1,1,1,1,1
93250,0,1,1,1,1,1,1,1
93375,0,1,1,1,1,1,1,1
93500,0,1,1,1,1,1,1,1
93625,0,1,1,1,1,1,1,1
93750,0,1,1,1,1,1,1,1
93875,0,1,1,1,1,1,1,1
94000,0,1,1,1,1,1,1,1
94125,0,1,1,1,1,1,1,1
94250,0,1,1,1,1,1,1,1
94375,0,1,1,1,1,1,1,1
94500,0,1,1,1,1,1,1,1
94625,0,1,1,1,1,1,1,1
94750,0,1,1,1,1,1,1,1
94875,0,1,1,1,1,1,1,1
95000,0,1,1,1,1,1,1,1
95125,0,1,1,1,1,1,1,1
95250,0,1,1,1,1,1,1,1
95375,0,1,1,1,1,1,1,1
95500,0,1,1,1,1,1,1,1
95625,0,1,1,1,1,1,1,1
95750,0,1,1,1,1,1,1,1
95875,0,1,1,1,1,1,1,1
96000,0,1,1,1,1,1,1,1
96125,0,1,1,1,1,1,1,1
96250,0,1,1,1,1,1,1,1
96375,0,1,1,1,1,1,1,1
96500,0,1,1,1,1,1,1,1
96625,0,1,1,1,1,1,1,1
96750,0,1,1,1,1,1,1,1
96875,0,1,1,1,1,1,1,1
97000,0,1,1,1,1,1,1,1
97125,0,1,1,1,1,1,1,1
97250,0,1,1,1,1,1,1,1
97375,0,1,1,1,1,1,1,1
97500,0,1,1,1,1,1,1,1
97625,0,1,1,1,1,1,1,1
97750,0,1,1,1,1,1,1,1
97875,0,1,1,1,1,1,1,1
98000,0,1,1,1,1,1,1,1
98125,0,1,1,1,1,1,1,1
98250,0,1,1,1,1,1,1,1
98375,0,1,1,1,1,1,1,1
98500,0,1,1,1,1,1,1,1
98625,0,1,1,1,1,1,1,1
98750,0,1,1,1,1,1,1,1
98875,0,1,1,1,1,1,1,1
99000,0,1,1,1,1,1,1,1
99125,0,1,1,1,1,1,1,1
99250,0,1,1,1,1,1,1,1
99375,0,1,1,1,1,1,1,1
99500,0,1,1,1,1,1,1,1
99625,0,1,1,1,1,1,1,1
99750,0,1,1,1,1,1,1,1
99875,0,1,1,1,1,1,1,1
100000,0,1,1,1,1,1,1,1
100125,0,1,1,1,1,1,1,1
100250,0,1,1,1,1,1,1,1
100375,0,1,1,1,1,1,1,1
100500,0,1,1,1,1,1,1,1
100625,0,1,1,1,1,1,1,1
100750,0,1,1,1,1,1,1,1
100875,0,1,1,1,1,1,1,1
101000,0,1,1,1,1,1,1,1
101125,0,1,1,1,1,1,1,1
101250,0,1,1,1,1,1,1,1
101375,0,1,1,1,1,1,1,1
101500,0,1,1,1,1,1,1,1
101625,0,1,1,1,1,1,1,1
101750,0,1,1,1,1,1,1,1
101875,0,1,1,1,1,1,1,1
102000,0,1,1,1,1,1,1,1
102125,0,1,1,1,1,1,1,1
102250,0,1,1,1,1,1,1,1
102375,0,1,1,1,1,1,1,1
102500,0,1,1,1,1,1,1,1
102625,0,1,1,1,1,1,1,1
102750,0,1,1,1,1,1,1,1
102875,0,1,1,1,1,1,1,1
103000,0,1,1,1,1,1,1,1
103125,0,1,1,1,1,1,1,1
103250,0,1,1,1,1,1,1,1
103375,0,1,1,1,1,1,1,1
103500,0,1,1,1,1,1,1,1
103625,0,1,1,1,1,1,1,1
103750,0,1,1,1,1,1,1,1
103875,0,1,1,1,1,1,1,1
104000,0,1,1,1,1,1,1,1
104125,1,1,1,1,1,1,1,1
104250,1,1,1,1,1,1,1,1
104375,1,1,1,1,1,1,1,1
104500,1,1,1,1,1,1,1,1
104625,1,1,1,1,1,1,1,1
104750,1,1,1,1,1,1,1,1
104875,1,1,1,1,1,1,1,1
105000,1,1,1,1,1,1,1,1
105125,1,1,1,1,1,1,1,1
105250,1,1,1,1,1,1,1,1
105375,1,1,1,1,1,1,1,1
105500,1,1,1,1,1,1,1,1
105625,1,1,1,1,1,1,1,1
105750,1,1,1,1,1,1,1,1
105875,1,1,1,1,1,1,1,1
106000,1,1,1,1,1,1,1,1
106125,1,1,1,1,1,1,1,1
106250,1,1,1,1,1,1,1,1
106375,1,1,1,1,1,1,1,1
106500,1,1,1,1,1,1,1,1
106625,1,1,1,1,1,1,1,1
106750,1,1,1,1,1,1,1,1
106875,1,1,1,1,1,1,1,1
107000,1,1,1,1,1,1,1,1
107125,1,1,1,1,1,1,1,1
107250,1,1,1,1,1,1,1,1
107375,1,1,1,1,1,1,1,1
107500,1,1,1,1,1,1,1,1
107625,1,1,1,1,1,1,1,1
107750,1,1,1,1,1,1,1,1
107875,1,1,1,1,1,1,1,1
108000,1,1,1,1,1,1,1,1
108125,1,1,1,1,1,1,1,1
108250,1,1,1,1,1,1,1,1
108375,1,1,1,1,1,1,1,1
108500,1,1,1,1,1,1,1,1
108625,1,1,1,1,1,1,1,1
108750,1,1,1,1,1,1,1,1
108875,1,1,1,1,1,1,1,1
109000,1,1,1,1,1,1,1,1
109125,1,1,1,1,1,1,1,1
109250,1,1,1,1,1,1,1,1
109375,1,1,1,1,1,1,1,1
109500,1,1,1,1,1,1,1,1
109625,1,1,1,1,1,1,1,1
109750,1,1,1,1,1,1,1,1
109875,1,1,1,1,1,1,1,1
110000,1,1,1,1,1,1,1,1
110125,1,1,1,1,1,1,1,1
110250,1,1,1,1,1,1,1,1
110375,1,1,1,1,1,1,1,1
110500,1,1,1,1,1,1,1,1
110625,1,1,1,1,1,1,1,1
110750,1,1,1,1,1,1,1,1
110875,1,1,1,1,1,1,1,1
111000,1,1,1,1,1,1,1,1
111125,1,1,1,1,1,1,1,1
111250,1,1,1,1,1,1,1,1
111375,1,1,1,1,1,1,1,1
111500,1,1,1,1,1,1,1,1
111625,1,1,1,1,1,1,1,1
111750,1,1,1,1,1,1,1,1
111875,1,1,1,1,1,1,1,1
112000,1,1,1,1,1,1,1,1
112125,1,1,1,1,1,1,1,1
112250,1,1,1,1,1,1,1,1
112375,1,1,1,1,1,1,1,1
112500,1,1,1,1,1,1,1,1
112625,1,1,1,1,1,1,1,1
112750,1,1,1,1,1,1,1,1
112875,1,1,1,1,1,1,1,1
113000,1,1,1,1,1,1,1,1
113125,1,1,1,1,1,1,1,1
113250,1,1,1,1,1,1,1,1
113375,1,1,1,1,1,1,1,1
113500,1,1,1,1,1,1,1,1
113625,1,1,1,1,1,1,1,1
113750,1,1,1,1,1,1,1,1
113875,1,1,1,1,1,1,1,1
114000,1,1,1,1,1,1,1,1
114125,1,1,1,1,1,1,1,1
114250,1,1,1,1,1,1,1,1
114375,1,1,1,1,1,1,1,1
114500,1,1,1,1,1,1,1,1
114625,1,1,1,1,1,1,1,1
114750,1,1,1,1,1,1,1,1
114875,1,1,1,1,1,1,1,1
115000,1,1,1,1,1,1,1,1
115125,1,1,1,1,1,1,1,1
115250,1,1,1,1,1,1,1,1
115375,1,1,1,1,1,1,1,1
115500,1,1,1,1,1,1,1,1
115625,1,1,1,1,1,1,1,1
115750,1,1,1,1,1,1,1,1
115875,1,1,1,1,1,1,1,1
116000,1,1,1,1,1,1,1,1
116125,1,1,1,1,1,1,1,1
116250,1,1,1,1,1,1,1,1
116375,1,1,1,1,1,1,1,1
116500,1,1,1,1,1,1,1,1
116625,1,1,1,1,1,1,1,1
116750,1,1,1,1,1,1,1,1
116875,1,1,1,1,1,1,1,1
117000,1,1,1,1,1,1,1,1
117125,1,1,1,1,1,1,1,1
117250,1,1,1,1,1,1,1,1
117375,1,1,1,1,1,1,1,1
117500,1,1,1,1,1,1,1,1
117625,1,1,1,1,1,1,1,1
117750,1,1,1,1,1,1,1,1
117875,1,1,1,1,1,1,1,1
118000,1,1,1,1,1,1,1,1
118125,1,1,1,1,1,1,1,1
118250,1,1,1,1,1,1,1,1
118375,1,1,1,1,1,1,1,1
118500,1,1,1,1,1,1,1,1
118625,1,1,1,1,1,1,1,1
118750,1,1,1,1,1,1,1,1
118875,1,1,1,1,1,1,1,1
119000,1,1,1,1,1,1,1,1
119125,1,1,1,1,1,1,1,1
119250,1,1,1,1,1,1,1,1
119375,1,1,1,1,1,1,1,1
119500,1,1,1,1,1,1,1,1
119625,1,1,1,1,1,1,1,1
119750,1,1,1,1,1,1,1,1
119875,1,1,1,1,1,1,1,1
120000,1,1,1,1,1,1,1,1
120125,1,1,1,1,1,1,1,1
120250,1,1,1,1,1,1,1,1
120375,1,1,1,1,1,1,1,1
120500,1,1,1,1,1,1,1,1
120625,1,1,1,1,1,1,1,1
120750,1,1,1,1,1,1,1,1
120875,1,1,1,1,1,1,1,1
121000,1,1,1,1,1,1,1,1
121125,1,1,1,1,1,1,1,1
121250,1,1,1,1,1,1,1,1
121375,1,1,1,1,1,1,1,1
121500,1,1,1,1,1,1,1,1
121625,1,1,1,1,1,1,1,1
121750,1,1,1,1,1,1,1,1
121875,1,1,1,1,1,1,1,1
122000,1,1,1,1,1,1,1,1
122125,1,1,1,1,1,1,1,1
122250,1,1,1,1,1,1,1,1
122375,1,1,1,1,1,1,1,1
122500,1,1,1,1,1,1,1,1
122625,1,1,1,1,1,1,1,1
122750,1,1,1,1,1,1,1,1
122875,1,1,1,1,1,1,1,1
123000,1,1,1,1,1,1,1,1
123125,1,1,1,1,1,1,1,1
123250,1,1,1,1,1,1,1,1
123375,1,1,1,1,1,1,1,1
123500,1,1,1,1,1,1,1,1
123625,1,1,1,1,1,1,1,1
123750,1,1,1,1,1,1,1,1
123875,1,1,1,1,1,1,1,1
124000,1,1,1,1,1,1,1,1
124125,1,1,1,1,1,1,1,1
124250,1,1,1,1,1,1,1,1
124375,1,1,1,1,1,1,1,1
124500,1,1,1,1,1,1,1,1
124625,1,1,1,1,1,1,1,1
124750,1,1,1,1,1,1,1,1
124875,1,1,1,1,1,1,1,1
125000,1,1,1,1,1,1,1,1
125125,1,1,1,1,1,1,1,1
125250,1,1,1,1,1,1,1,1
125375,1,1,1,1,1,1,1,1
125500,1,1,1,1,1,1,1,1
125625,1,1,1,1,1,1,1,1
125750,1,1,1,1,1,1,1,1
125875,1,1,1,1,1,1,1,1
126000,1,1,1,1,1,1,1,1
126125,1,1,1,1,1,1,1,1
126250,1,1,1,1,1,1,1,1
126375,1,1,1,1,1,1,1,1
126500,1,1,1,1,1,1,1,1
126625,1,1,1,1,1,1,1,1
126750,1,1,1,1,1,1,1,1
126875,1,1,1,1,1,1,1,1
127000,1,1,1,1,1,1,1,1
127125,1,1,1,1,1,1,1,1
127250,1,1,1,1,1,1,1,1
127375,1,1,1,1,1,1,1,1
127500,1,1,1,1,1,1,1,1
127625,1,1,1,1,1,1,1,1
127750,1,1,1,1,1,1,1,1
127875,1,1,1,1,1,1,1,1
128000,1,1,1,1,1,1,1,1
128125,1,1,1,1,1,1,1,1
128250,1,1,1,1,1,1,1,1
128375,1,1,1,1,1,1,1,1
128500,1,1,1,1,1,1,1,1
128625,1,1,1,1,1,1,1,1
128750,1,1,1,1,1,1,1,1
128875,1,1,1,1,1,1,1,1
129000,1,1,1,1,1,1,1,1
129125,1,1,1,1,1,1,1,1
129250,1,1,1,1,1,1,1,1
129375,1,1,1,1,1,1,1,1
129500,1,1,1,1,1,1,1,1
129625,1,1,1,1,1,1,1,1
129750,1,1,1,1,1,1,1,1
129875,1,1,1,1,1,1,1,1
130000,1,1,1,1,1,1,1,1
130125,1,1,1,1,1,1,1,1
130250,1,1,1,1,1,1,1,1
130375,1,1,1,1,1,1,1,1
130500,1,1,1,1,1,1,1,1
130625,1,1,1,1,1,1,1,1
130750,1,1,1,1,1,1,1,1
130875,1,1,1,1,1,1,1,1
131000,1,1,1,1,1,1,1,1
131125,1,1,1,1,1,1,1,1
131250,1,1,1,1,1,1,1,1
131375,1,1,1,1,1,1,1,1
131500,1,1,1,1,1,1,1,1
131625,1,1,1,1,1,1,1,1
131750,1,1,1,1,1,1,1,1
131875,1,1,1,1,1,1,1,1
132000,1,1,1,1,1,1,1,1
132125,1,1,1,1,1,1,1,1
132250,1,1,1,1,1,1,1,1
132375,1,1,1,1,1,1,1,1
132500,1,1,1,1,1,1,1,1
132625,1,1,1,1,1,1,1,1
132750,1,1,1,1,1,1,1,1
132875,1,1,1,1,1,1,1,1
133000,1,1,1,1,1,1,1,1
133125,1,1,1,1,1,1,1,1
133250,1,1,1,1,1,1,1,1
133375,1,1,1,1,1,1,1,1
133500,1,1,1,1,1,1,1,1
133625,1,1,1,1,1,1,1,1
133750,1,1,1,1,1,1,1,1
133875,1,1,1,1,1,1,1,1
134000,1,1,1,1,1,1,1,1
134125,1,1,1,1,1,1,1,1
134250,1,1,1,1,1,1,1,1
134375,1,1,1,1,1,1,1,1
134500,1,1,1,1,1,1,1,1
134625,1,1,1,1,1,1,1,1
134750,1,1,1,1,1,1,1,1
134875,1,1,1,1,1,1,1,1
135000,1,1,1,1,1,1,1,1
135125,1,1,1,1,1,1,1,1
135250,1,1,1,1,1,1,1,1
135375,1,1,1,1,1,1,1,1
135500,1,1,1,1,1,1,1,1
135625,1,1,1,1,1,1,1,1
135750,1,1,1,1,1,1,1,1
135875,1,1,1,1,1,1,1,1
136000,1,1,1,1,1,1,1,1
136125,1,1,1,1,1,1,1,1
136250,1,1,1,1,1,1,1,1
136375,1,1,1,1,1,1,1,1
136500,1,1,1,1,1,1,1,1
136625,1,1,1,1,1,1,1,1
136750,1,1,1,1,1,1,1,1
136875,1,1,1,1,1,1,1,1
137000,1,1,1,1,1,1,1,1
137125,1,1,1,1,1,1,1,1
137250,1,1,1,1,1,1,1,1
137375,1,1,1,1,1,1,1,1
137500,1,1,1,1,1,1,1,1
137625,1,1,1,1,1,1,1,1
137750,1,1,1,1,1,1,1,1
137875,1,1,1,1,1,1,1,1
138000,1,1,1,1,1,1,1,1
138125,1,1,1,1,1,1,1,1
138250,1,1,1,1,1,1,1,1
138375,1,1,1,1,1,1,1,1
138500,1,1,1,1,1,1,1,1
138625,1,1,1,1,1,1,1,1
138750,1,1,1,1,1,1,1,1
138875,1,1,1,1,1,1,1,1
139000,1,1,1,1,1,1,1,1
139125,1,1,1,1,1,1,1,1
139250,1,1,1,1,1,1,1,1
139375,1,1,1,1,1,1,1,1
139500,1,1,1,1,1,1,1,1
139625,1,1,1,1,1,1,1,1
139750,1,1,1,1,1,1,1,1
139875,1,1,1,1,1,1,1,1
140000,1,1,1,1,1,1,1,1
140125,1,1,1,1,1,1,1,1
140250,1,1,1,1,1,1,1,1
140375,1,1,1,1,1,1,1,1
140500,1,1,1,1,1,1,1,1
140625,1,1,1,1,1,1,1,1
140750,1,1,1,1,1,1,1,1
140875,1,1,1,1,1,1,1,1
141000,1,1,1,1,1,1,1,1
141125,1,1,1,1,1,1,1,1
141250,1,1,1,1,1,1,1,1
141375,1,1,1,1,1,1,1,1
141500,1,1,1,1,1,1,1,1
141625,1,1,1,1,1,1,1,1
141750,1,1,1,1,1,1,1,1
141875,1,1,1,1,1,1,1,1
142000,1,1,1,1,1,1,1,1
142125,1,1,1,1,1,1,1,1
142250,1,1,1,1,1,1,1,1
142375,1,1,1,1,1,1,1,1
142500,1,1,1,1,1,1,1,1
142625,1,1,1,1,1,1,1,1
142750,1,1,1,1,1,1,1,1
142875,1,1,1,1,1,1,1,1
143000,1,1,1,1,1,1,1,1
143125,1,1,1,1,1,1,1,1
143250,1,1,1,1,1,1,1,1
143375,1,1,1,1,1,1,1,1
143500,1,1,1,1,1,1,1,1
143625,1,1,1,1,1,1,1,1
143750,1,1,1,1,1,1,1,1
143875,1,1,1,1,1,1,1,1
144000,1,1,1,1,1,1,1,1
144125,1,1,1,1,1,1,1,1
144250,1,1,1,1,1,1,1,1
144375,1,1,1,1,1,1,1,1
144500,1,1,1,1,1,1,1,1
144625,1,1,1,1,1,1,1,1
144750,1,1,1,1,1,1,1,1
144875,1,1,1,1,1,1,1,1
145000,1,1,1,1,1,1,1,1
145125,1,1,1,1,1,1,1,1
145250,1,1,1,1,1,1,1,1
145375,1,1,1,1,1,1,1,1
145500,1,1,1,1,1,1,1,1
145625,1,1,1,1,1,1,1,1
145750,1,1,1,1,1,1,1,1
145875,1,1,1,1,1,1,1,1
146000,1,1,1,1,1,1,1,1
146125,1,1,1,1,1,1,1,1
146250,1,1,1,1,1,1,1,1
146375,1,1,1,1,1,1,1,1
146500,1,1,1,1,1,1,1,1
146625,1,1,1,1,1,1,1,1
146750,1,1,1,1,1,1,1,1
146875,1,1,1,1,1,1,1,1
147000,1,1,1,1,1,1,1,1
147125,1,1,1,1,1,1,1,1
147250,1,1,1,1,1,1,1,1
147375,1,1,1,1,1,1,1,1
147500,1,1,1,1,1,1,1,1
147625,1,1,1,1,1,1,1,1
147750,1,1,1,1,1,1,1,1
147875,1,1,1,1,1,1,1,1
148000,1,1,1,1,1,1,1,1
148125,1,1,1,1,1,1,1,1
148250,1,1,1,1,1,1,1,1
148375,1,1,1,1,1,1,1,1
148500,1,1,1,1,1,1,1,1
148625,1,1,1,1,1,1,1,1
148750,1,1,1,1,1,1,1,1
148875,1,1,1,1,1,1,1,1
149000,1,1,1,1,1,1,1,1
149125,1,1,1,1,1,1,1,1
149250,1,1,1,1,1,1,1,1
149375,1,1,1,1,1,1,1,1
149500,1,1,1,1,1,1,1,1
149625,1,1,1,1,1,1,1,1
149750,1,1,1,1,1,1,1,1
149875,1,1,1,1,1,1,1,1
150000,1,1,1,1,1,1,1,1
150125,1,1,1,1,1,1,1,1
150250,1,1,1,1,1,1,1,1
150375,1,1,1,1,1,1,1,1
150500,1,1,1,1,1,1,1,1
150625,1,1,1,1,1,1,1,1
150750,1,1,1,1,1,1,1,1
150875,1,1,1,1,1,1,1,1
151000,1,1,1,1,1,1,1,1
151125,1,1,1,1,1,1,1,1
151250,1,1,1,1,1,1,1,1
151375,1,1,1,1,1,1,1,1
151500,1,1,1,1,1,1,1,1
151625,1,1,1,1,1,1,1,1
151750,1,1,1,1,1,1,1,1
151875,1,1,1,1,1,1,1,1
152000,1,1,1,1,1,1,1,1
152125,1,1,1,1,1,1,1,1
152250,1,1,1,1,1,1,1,1
152375,1,1,1,1,1,1,1,1
152500,1,1,1,1,1,1,1,1
152625,1,1,1,1,1,1,1,1
152750,1,1,1,1,1,1,1,1
152875,1,1,1,1,1,1,1,1
153000,1,1,1,1,1,1,1,1
153125,1,1,1,1,1,1,1,1
153250,1,1,1,1,1,1,1,1
153375,1,1,1,1,1,1,1,1
153500,1,1,1,1,1,1,1,1
153625,1,1,1,1,1,1,1,1
153750,1,1,1,1,1,1,1,1
153875,1,1,1,1,1,1,1,1
154000,1,1,1,1,1,1,1,1
154125,1,1,1,1,1,1,1,1
154250,1,1,1,1,1,1,1,1
154375,1,1,1,1,1,1,1,1
154500,1,1,1,1,1,1,1,1
154625,1,1,1,1,1,1,1,1
154750,1,1,1,1,1,1,1,1
154875,1,1,1,1,1,1,1,1
155000,1,1,1,1,1,1,1,1
155125,1,1,1,1,1,1,1,1
155250,1,1,1,1,1,1,1,1
155375,1,1,1,1,1,1,1,1
155500,1,1,1,1,1,1,1,1
155625,1,1,1,1,1,1,1,1
155750,1,1,1,1,1,1,1,1
155875,1,1,1,1,1,1,1,1
156000,1,1,1,1,1,1,1,1
156125,1,1,1,1,1,1,1,1
156250,1,1,1,1,1,1,1,1
156375,1,1,1,1,1,1,1,1
156500,1,1,1,1,1,1,1,1
156625,1,1,1,1,1,1,1,1
156750,1,1,1,1,1,1,1,1
156875,1,1,1,1,1,1,1,1
157000,1,1,1,1,1,1,1,1
157125,1,1,1,1,1,1,1,1
157250,1,1,1,1,1,1,1,1
157375,1,1,1,1,1,1,1,1
157500,1,1,1,1,1,1,1,1
157625,1,1,1,1,1,1,1,1
157750,1,1,1,1,1,1,1,1
157875,1,1,1,1,1,1,1,1
158000,1,1,1,1,1,1,1,1
158125,1,1,1,1,1,1,1,1
158250,1,1,1,1,1,1,1,1
158375,1,1,1,1,1,1,1,1
158500,1,1,1,1,1,1,1,1
158625,1,1,1,1,1,1,1,1
158750,1,1,1,1,1,1,1,1
158875,1,1,1,1,1,1,1,1
159000,1,1,1,1,1,1,1,1
159125,1,1,1,1,1,1,1,1
159250,1,1,1,1,1,1,1,1
159375,1,1,1,1,1,1,1,1
159500,1,1,1,1,1,1,1,1
159625,1,1,1,1,1,1,1,1
159750,1,1,1,1,1,1,1,1
159875,1,1,1,1,1,1,1,1
160000,1,1,1,1,1,1,1,1
160125,1,1,1,1,1,1,1,1
160250,1,1,1,1,1,1,1,1
160375,1,1,1,1,1,1,1,1
160500,1,1,1,1,1,1,1,1
160625,1,1,1,1,1,1,1,1
160750,1,1,1,1,1,1,1,1
160875,1,1,1,1,1,1,1,1
161000,1,1,1,1,1,1,1,1
161125,1,1,1,1,1,1,1,1
161250,1,1,1,1,1,1,1,1
161375,1,1,1,1,1,1,1,1
161500,1,1,1,1,1,1,1,1
161625,1,1,1,1,1,1,1,1
161750,1,1,1,1,1,1,1,1
161875,1,1,1,1,1,1,1,1
162000,1,1,1,1,1,1,1,1
162125,1,1,1,1,1,1,1,1
162250,1,1,1,1,1,1,1,1
162375,1,1,1,1,1,1,1,1
162500,1,1,1,1,1,1,1,1
162625,1,1,1,1,1,1,1,1
162750,1,1,1,1,1,1,1,1
162875,1,1,1,1,1,1,1,1
163000,1,1,1,1,1,1,1,1
163125,1,1,1,1,1,1,1,1
163250,1,1,1,1,1,1,1,1
163375,1,1,1,1,1,1,1,1
163500,1,1,1,1,1,1,1,1
163625,1,1,1,1,1,1,1,1
163750,1,1,1,1,1,1,1,1
163875,1,1,1,1,1,1,1,1
164000,1,1,1,1,1,1,1,1
164125,1,1,1,1,1,1,1,1
164250,1,1,1,1,1,1,1,1
164375,1,1,1,1,1,1,1,1
164500,1,1,1,1,1,1,1,1
164625,1,1,1,1,1,1,1,1
164750,1,1,1,1,1,1,1,1
164875,1,1,1,1,1,1,1,1
165000,1,1,1,1,1,1,1,1
165125,1,1,1,1,1,1,1,1
165250,1,1,1,1,1,1,1,1
165375,1,1,1,1,1,1,1,1
165500,1,1,1,1,1,1,1,1
165625,1,1,1,1,1,1,1,1
165750,1,1,1,1,1,1,1,1
165875,1,1,1,1,1,1,1,1
166000,1,1,1,1,1,1,1,1
166125,1,1,1,1,1,1,1,1
166250,1,1,1,1,1,1,1,1
166375,1,1,1,1,1,1,1,1
166500,1,1,1,1,1,1,1,1
166625,1,1,1,1,1,1,1,1
166750,1,1,1,1,1,1,1,1
166875,1,1,1,1,1,1,1,1
167000,1,1,1,1,1,1,1,1
167125,1,1,1,1,1,1,1,1
167250,1,1,1,1,1,1,1,1
167375,1,1,1,1,1,1,1,1
167500,1,1,1,1,1,1,1,1
167625,1,1,1,1,1,1,1,1
167750,1,1,1,1,1,1,1,1
167875,1,1,1,1,1,1,1,1
168000,1,1,1,1,1,1,1,1
168125,1,1,1,1,1,1,1,1
168250,1,1,1,1,1,1,1,1
168375,1,1,1,1,1,1,1,1
168500,1,1,1,1,1,1,1,1
168625,1,1,1,1,1,1,1,1
168750,1,1,1,1,1,1,1,1
168875,1,1,1,1,1,1,1,1
169000,1,1,1,1,1,1,1,1
169125,1,1,1,1,1,1,1,1
169250,1,1,1,1,1,1,1,1
169375,1,1,1,1,1,1,1,1
169500,1,1,1,1,1,1,1,1
169625,1,1,1,1,1,1,1,1
169750,1,1,1,1,1,1,1,1
169875,1,1,1,1,1,1,1,1
170000,1,1,1,1,1,1,1,1
170125,1,1,1,1,1,1,1,1
170250,1,1,1,1,1,1,1,1
170375,1,1,1,1,1,1,1,1
170500,1,1,1,1,1,1,1,1
170625,1,1,1,1,1,1,1,1
170750,1,1,1,1,1,1,1,1
170875,1,1,1,1,1,1,1,1
171000,1,1,1,1,1,1,1,1
171125,1,1,1,1,1,1,1,1
171250,1,1,1,1,1,1,1,1
171375,1,1,1,1,1,1,1,1
171500,1,1,1,1,1,1,1,1
171625,1,1,1,1,1,1,1,1
171750,1,1,1,1,1,1,1,1
171875,1,1,1,1,1,1,1,1
172000,1,1,1,1,1,1,1,1
172125,1,1,1,1,1,1,1,1
172250,1,1,1,1,1,1,1,1
172375,1,1,1,1,1,1,1,1
172500,1,1,1,1,1,1,1,1
172625,1,1,1,1,1,1,1,1
172750,1,1,1,1,1,1,1,1
172875,1,1,1,1,1,1,1,1
173000,1,1,1,1,1,1,1,1
173125,1,1,1,1,1,1,1,1
173250,1,1,1,1,1,1,1,1
173375,1,1,1,1,1,1,1,1
173500,1,1,1,1,1,1,1,1
173625,1,1,1,1,1,1,1,1
173750,1,1,1,1,1,1,1,1
173875,1,1,1,1,1,1,1,1
174000,1,1,1,1,1,1,1,1
174125,1,1,1,1,1,1,1,1
174250,1,1,1,1,1,1,1,1
174375,1,1,1,1,1,1,1,1
174500,1,1,1,1,1,1,1,1
174625,1,1,1,1,1,1,1,1
174750,1,1,1,1,1,1,1,1
174875,1,1,1,1,1,1,1,1
175000,1,1,1,1,1,1,1,1
175125,1,1,1,1,1,1,1,1
175250,1,1,1,1,1,1,1,1
175375,1,1,1,1,1,1,1,1
175500,1,1,1,1,1,1,1,1
175625,1,1,1,1,1,1,1,1
175750,1,1,1,1,1,1,1,1
175875,1,1,1,1,1,1,1,1
176000,1,1,1,1,1,1,1,1
176125,1,1,1,1,1,1,1,1
176250,1,1,1,1,1,1,1,1
176375,1,1,1,1,1,1,1,1
176500,1,1,1,1,1,1,1,1
176625,1,1,1,1,1,1,1,1
176750,1,1,1,1,1,1,1,1
176875,1,1,1,1,1,1,1,1
177000,1,1,1,1,1,1,1,1
177125,1,1,1,1,1,1,1,1
177250,1,1,1,1,1,1,1,1
177375,1,1,1,1,1,1,1,1
177500,1,1,1,1,1,1,1,1
177625,1,1,1,1,1,1,1,1
177750,1,1,1,1,1,1,1,1
177875,1,1,1,1,1,1,1,1
178000,1,1,1,1,1,1,1,1
178125,1,1,1,1,1,1,1,1
178250,1,1,1,1,1,1,1,1
178375,1,1,1,1,1,1,1,1
178500,1,1,1,1,1,1,1,1
178625,1,1,1,1,1,1,1,1
178750,1,1,1,1,1,1,1,1
178875,1,1,1,1,1,1,1,1
179000,1,1,1,1,1,1,1,1
179125,1,1,1,1,1,1,1,1
179250,1,1,1,1,1,1,1,1
179375,1,1,1,1,1,1,1,1
179500,1,1,1,1,1,1,1,1
179625,1,1,1,1,1,1,1,1
179750,1,1,1,1,1,1,1,1
179875,1,1,1,1,1,1,1,1
180000,1,1,1,1,1,1,1,1
180125,1,1,1,1,1,1,1,1
180250,1,1,1,1,1,1,1,1
180375,1,1,1,1,1,1,1,1
180500,1,1,1,1,1,1,1,1
180625,1,1,1,1,1,1,1,1
180750,1,1,1,1,1,1,1,1
180875,1,1,1,1,1,1,1,1
181000,1,1,1,1,1,1,1,1
181125,1,1,1,1,1,1,1,1
181250,1,1,1,1,1,1,1,1
181375,1,1,1,1,1,1,1,1
181500,1,1,1,1,1,1,1,1
181625,1,1,1,1,1,1,1,1
181750,1,1,1,1,1,1,1,1
181875,1,1,1,1,1,1,1,1
182000,1,1,1,1,1,1,1,1
182125,1,1,1,1,1,1,1,1
182250,1,1,1,1,1,1,1,1
182375,1,1,1,1,1,1,1,1
182500,1,1,1,1,1,1,1,1
182625,1,1,1,1,1,1,1,1
182750,1,1,1,1,1,1,1,1
182875,1,1,1,1,1,1,1,1
183000,1,1,1,1,1,1,1,1
183125,1,1,1,1,1,1,1,1
183250,1,1,1,1,1,1,1,1
183375,1,1,1,1,1,1,1,1
183500,1,1,1,1,1,1,1,1
